student1013 , student1029 ,   0.8719001536132299
student3557 , student5226 ,   0.8185118604298283
student3557 , student5236 ,   0.8659047542377195
student3557 , student5261 ,   0.8058206934954553
student3557 , student5263 ,   0.8196247378925422
student3557 , student5284 ,   0.8000465042475785
student3557 , student5298 ,   0.81330251234279
student3557 , student5304 ,   0.8293360227751733
student3557 , student5355 ,   0.8301634197454822
student3557 , student5378 ,   0.8141520456040937
student3557 , student5381 ,   0.8029602928126166
student3557 , student5399 ,   0.8300693419976797
student3557 , student5403 ,   0.8057452003371357
student3557 , student5412 ,   0.8677889855759914
student3557 , student5420 ,   0.8100083710075736
student3557 , student5435 ,   0.8303159201248431
student3557 , student5496 ,   0.8496106453650625
student3557 , student5512 ,   0.8736353398378697
student3557 , student5529 ,   0.8379953577261406
student3557 , student5581 ,   0.8322578510496638
student3557 , student5603 ,   0.829592273709547
student3557 , student5612 ,   0.8270447434123311
student3557 , student5621 ,   0.8726629389234284
student3557 , student5624 ,   0.8405260524827759
student3557 , student5649 ,   0.8605907547637828
student3557 , student5659 ,   0.8559236177380887
student3557 , student5660 ,   0.8531255197596621
student3557 , student5789 ,   0.8700864321134149
student3557 , student5829 ,   0.856515094419782
student3557 , student5830 ,   0.8090040501525287
student3557 , student5899 ,   0.8702910282636821
student3557 , student5904 ,   0.810942943949228
student3557 , student5939 ,   0.8044027046040373
student3567 , student3572 ,   0.8244661845264889
student3567 , student3631 ,   0.8672794072400956
student3567 , student3671 ,   0.8625392830332709
student3567 , student3678 ,   0.8153590084227798
student3567 , student3701 ,   0.8162489536930533
student3567 , student3717 ,   0.8615433261279664
student3567 , student3732 ,   0.8456725575063206
student3567 , student3756 ,   0.8095684051285302
student3567 , student3759 ,   0.8143190837547645
student3567 , student3856 ,   0.8442382650242911
student3567 , student3978 ,   0.8557584863695221
student3567 , student4016 ,   0.8200760597791585
student3567 , student4100 ,   0.8442382650242911
student3567 , student4108 ,   0.8726865966168661
student3567 , student4128 ,   0.8565690835826418
student3567 , student4150 ,   0.8160313219094824
student3567 , student4161 ,   0.8029993154644187
student3567 , student4296 ,   0.8470644132145789
student3567 , student4322 ,   0.8140661848915948
student3567 , student4343 ,   0.8607211485209261
student3567 , student4415 ,   0.8350455631278321
student3567 , student4420 ,   0.8489179989955089
student3567 , student4425 ,   0.8409073770246924
student3567 , student4456 ,   0.8603753718836554
student3567 , student4473 ,   0.8504397701762505
student3567 , student4495 ,   0.80494120455699
student3567 , student4554 ,   0.8498902605509296
student3567 , student4575 ,   0.8196552954196915
student3567 , student4587 ,   0.8003180507604066
student3567 , student4602 ,   0.8428499686597575
student3567 , student4614 ,   0.8181918225103757
student3567 , student4644 ,   0.8083242826991611
student3567 , student4647 ,   0.8548266505110925
student3567 , student4659 ,   0.8444011781607781
student3567 , student4766 ,   0.8135896442994557
student3567 , student4770 ,   0.8508315282516987
student3567 , student4780 ,   0.8548950706265108
student3567 , student4814 ,   0.8647474244473473
student3567 , student4825 ,   0.8395489028429192
student3567 , student4852 ,   0.8701433913346909
student3567 , student4860 ,   0.8486268313539889
student3567 , student4896 ,   0.8691474344293865
student3567 , student4959 ,   0.8495594447351397
student3567 , student4982 ,   0.8150883162196778
student3567 , student5122 ,   0.818808195378827
student3567 , student5140 ,   0.8704784552027897
student3567 , student5172 ,   0.8653051399819456
student3567 , student5222 ,   0.8475747252702424
student3567 , student5226 ,   0.8082272723044231
student3567 , student5236 ,   0.8698376741056268
student3567 , student5263 ,   0.8355428345113654
student3567 , student5298 ,   0.8046896250641979
student3567 , student5304 ,   0.8488625618337058
student3567 , student5355 ,   0.8133887668090088
student3567 , student5399 ,   0.8413097676854191
student3567 , student5412 ,   0.8691328189892626
student3567 , student5496 ,   0.8397656091078205
student3567 , student5512 ,   0.8701433913346909
student3567 , student5529 ,   0.842425413832191
student3567 , student5581 ,   0.8331024399481757
student3567 , student5603 ,   0.8348089250474194
student3567 , student5612 ,   0.8267655137168887
student3567 , student5621 ,   0.8691474344293865
student3567 , student5624 ,   0.8355843100245779
student3567 , student5649 ,   0.8647474244473473
student3567 , student5659 ,   0.8634830486431154
student3567 , student5660 ,   0.8574600630442585
student3567 , student5789 ,   0.8603753718836554
student3567 , student5829 ,   0.8557584863695221
student3567 , student5830 ,   0.8181794449442998
student3567 , student5899 ,   0.867539186014722
student3572 , student3631 ,   0.8229924570018738
student3572 , student3634 ,   0.8044571332481049
student3572 , student3671 ,   0.8342576553406188
student3572 , student3678 ,   0.8281193805797868
student3572 , student3701 ,   0.8417391822705255
student3572 , student3717 ,   0.8363152722499638
student3572 , student3732 ,   0.8238154436077858
student3572 , student3756 ,   0.828226259872076
student3572 , student3759 ,   0.8449389058677537
student3572 , student3856 ,   0.8108707994925052
student3572 , student3978 ,   0.8315421100507425
student3572 , student4016 ,   0.8212425555916516
student3572 , student4036 ,   0.8493321893232264
student3572 , student4082 ,   0.8107774963607972
student3572 , student4100 ,   0.8108707994925052
student3572 , student4108 ,   0.827801584326767
student3572 , student4128 ,   0.8328777563321841
student3572 , student4150 ,   0.8114029900840091
student3572 , student4161 ,   0.8183529079883736
student3572 , student4195 ,   0.8025226191296801
student3572 , student4273 ,   0.8308939441641017
student3572 , student4296 ,   0.8407021821998906
student3572 , student4322 ,   0.8524202153234606
student3572 , student4343 ,   0.8190906133125464
student3572 , student4377 ,   0.8126256363058731
student3572 , student4415 ,   0.8379075820424242
student3572 , student4420 ,   0.8511253009989808
student3572 , student4425 ,   0.8359532567387077
student3572 , student4430 ,   0.8000349282810215
student3572 , student4456 ,   0.833622905131882
student3572 , student4469 ,   0.8288685223629148
student3572 , student4473 ,   0.8357544728136345
student3572 , student4495 ,   0.8192124548691581
student3572 , student4554 ,   0.8165276250651209
student3572 , student4575 ,   0.8571058074621434
student3572 , student4587 ,   0.8422267732925477
student3572 , student4602 ,   0.8303774061504964
student3572 , student4614 ,   0.8505590098999041
student3572 , student4640 ,   0.8033707076701616
student3572 , student4644 ,   0.8346025308193211
student3572 , student4647 ,   0.8096270533268454
student3572 , student4659 ,   0.8364398969158364
student3572 , student4682 ,   0.8200672601727734
student3572 , student4766 ,   0.8149194747789318
student3572 , student4770 ,   0.8232142899873255
student3572 , student4780 ,   0.8306325067464093
student3572 , student4814 ,   0.8309891340296822
student3572 , student4825 ,   0.8426154694195023
student3572 , student4850 ,   0.8272273162537613
student3572 , student4852 ,   0.8327423037184258
student3572 , student4860 ,   0.8240881037912948
student3572 , student4896 ,   0.8341975135917666
student3572 , student4959 ,   0.8120520942385904
student3572 , student4982 ,   0.8074863943541737
student3572 , student5122 ,   0.8221617821653772
student3572 , student5140 ,   0.8310701056377038
student3572 , student5162 ,   0.8132721521767513
student3572 , student5172 ,   0.8208486245128349
student3572 , student5222 ,   0.8376048016265648
student3572 , student5226 ,   0.825860600642391
student3572 , student5236 ,   0.8310701056377038
student3572 , student5261 ,   0.8443095980489015
student3572 , student5263 ,   0.8134118689747556
student3572 , student5298 ,   0.8287171967488971
student3572 , student5304 ,   0.8051477288073544
student3572 , student5355 ,   0.8319272508871012
student3572 , student5378 ,   0.8074197825601793
student3572 , student5399 ,   0.8081391519534772
student3572 , student5403 ,   0.8351423273211549
student3572 , student5412 ,   0.8332604659542275
student3572 , student5420 ,   0.8052612482196955
student3572 , student5435 ,   0.839629987050162
student3572 , student5468 ,   0.8028886263226638
student3572 , student5496 ,   0.8395399791940882
student3572 , student5512 ,   0.8327423037184258
student3572 , student5529 ,   0.8347848099521084
student3572 , student5533 ,   0.8143422341306197
student3572 , student5581 ,   0.8477308505284552
student3572 , student5603 ,   0.8326402878546194
student3572 , student5612 ,   0.8440653861950153
student3572 , student5621 ,   0.8341975135917666
student3572 , student5624 ,   0.8380733995649426
student3572 , student5649 ,   0.8309891340296822
student3572 , student5659 ,   0.8287112816853274
student3572 , student5660 ,   0.8455118779860084
student3572 , student5673 ,   0.8123027830452473
student3572 , student5695 ,   0.813620169327624
student3572 , student5789 ,   0.833622905131882
student3572 , student5829 ,   0.8315421100507425
student3572 , student5830 ,   0.8327115342544581
student3572 , student5867 ,   0.8020472396696766
student3572 , student5899 ,   0.8343165136707125
student3572 , student5904 ,   0.8066174844090293
student3572 , student5939 ,   0.8231176353794671
student3610 , student4824 ,   0.8888888888888888
student3610 , student4850 ,   0.8014461905143171
student3610 , student4934 ,   0.8833594806930055
student3610 , student5673 ,   0.8078569472195903
student3610 , student5695 ,   0.8031382052912677
student3631 , student3634 ,   0.8033215769251485
student3631 , student3671 ,   0.8644185963646254
student3631 , student3678 ,   0.8147617288016424
student3631 , student3701 ,   0.8113562373091204
student3631 , student3717 ,   0.8630882907050436
student3631 , student3732 ,   0.835263123660734
student3631 , student3756 ,   0.8100478871043205
student3631 , student3759 ,   0.8168505961362932
student3631 , student3856 ,   0.8382455615620865
student3631 , student3978 ,   0.869589271387062
student3631 , student4016 ,   0.8244834362343675
student3631 , student4100 ,   0.8382455615620865
student3631 , student4105 ,   0.8015337291566551
student3631 , student4108 ,   0.872473813288393
student3631 , student4128 ,   0.863955704486429
student3631 , student4150 ,   0.8146965125881175
student3631 , student4161 ,   0.8128078652437402
student3631 , student4296 ,   0.8438831929691692
student3631 , student4322 ,   0.8006886747148302
student3631 , student4343 ,   0.8535284100049576
student3631 , student4415 ,   0.8273617435189782
student3631 , student4420 ,   0.8430078375380958
student3631 , student4425 ,   0.8351555145682994
student3631 , student4456 ,   0.8475046414198872
student3631 , student4473 ,   0.8511080753048612
student3631 , student4554 ,   0.852187956939034
student3631 , student4575 ,   0.8212911700292211
student3631 , student4587 ,   0.8056968739836518
student3631 , student4602 ,   0.8364510979143228
student3631 , student4614 ,   0.8141270695810612
student3631 , student4644 ,   0.8045436936948035
student3631 , student4647 ,   0.8459367671219566
student3631 , student4659 ,   0.8305485008597985
student3631 , student4766 ,   0.8103455436582663
student3631 , student4770 ,   0.856459648334582
student3631 , student4780 ,   0.8704887213712945
student3631 , student4814 ,   0.8804129854579119
student3631 , student4825 ,   0.8407904979911098
student3631 , student4850 ,   0.8040552721042028
student3631 , student4852 ,   0.8609098479978065
student3631 , student4860 ,   0.8533460701185825
student3631 , student4896 ,   0.8665334362949086
student3631 , student4959 ,   0.8459367671219566
student3631 , student4982 ,   0.8144965177199488
student3631 , student5122 ,   0.8259233674396088
student3631 , student5140 ,   0.8564794241951065
student3631 , student5162 ,   0.8022479057720135
student3631 , student5172 ,   0.862483404461684
student3631 , student5222 ,   0.8330749846167034
student3631 , student5226 ,   0.8081425440192562
student3631 , student5236 ,   0.8564794241951065
student3631 , student5263 ,   0.8339107864806327
student3631 , student5298 ,   0.812296626352726
student3631 , student5304 ,   0.840979082278187
student3631 , student5355 ,   0.8086499645828263
student3631 , student5399 ,   0.829663341333287
student3631 , student5412 ,   0.8554834672898021
student3631 , student5496 ,   0.8291162474960686
student3631 , student5512 ,   0.8609098479978065
student3631 , student5529 ,   0.8353829361357203
student3631 , student5581 ,   0.8352664178145793
student3631 , student5603 ,   0.8304543553001963
student3631 , student5612 ,   0.8311585774123239
student3631 , student5621 ,   0.8665334362949086
student3631 , student5624 ,   0.8436145668174523
student3631 , student5649 ,   0.8804129854579119
student3631 , student5659 ,   0.8679736076652409
student3631 , student5660 ,   0.8416205808455809
student3631 , student5789 ,   0.8475046414198872
student3631 , student5829 ,   0.869589271387062
student3631 , student5830 ,   0.8119209086498347
student3631 , student5899 ,   0.8682011071148599
student3631 , student5939 ,   0.8062431859137775
student3634 , student3671 ,   0.8020789269614514
student3634 , student3701 ,   0.8385522540686181
student3634 , student3715 ,   0.8312100161857501
student3634 , student3717 ,   0.8020789269614514
student3634 , student3756 ,   0.8472550878317474
student3634 , student3943 ,   0.8099679315919386
student3634 , student3978 ,   0.8249760673503683
student3634 , student4036 ,   0.834851448151959
student3634 , student4105 ,   0.8515480340602889
student3634 , student4108 ,   0.8123809753679763
student3634 , student4124 ,   0.8050133598558321
student3634 , student4128 ,   0.8102041022220567
student3634 , student4150 ,   0.8098631029194022
student3634 , student4161 ,   0.8106596590999348
student3634 , student4163 ,   0.8044527071981197
student3634 , student4273 ,   0.8199173286743887
student3634 , student4296 ,   0.8086534403300718
student3634 , student4322 ,   0.808823238056447
student3634 , student4343 ,   0.8114391524960158
student3634 , student4377 ,   0.803584788009403
student3634 , student4420 ,   0.8069047869834475
student3634 , student4425 ,   0.823086005989571
student3634 , student4456 ,   0.8085376944904713
student3634 , student4469 ,   0.8298067635712536
student3634 , student4473 ,   0.8189683541589713
student3634 , student4495 ,   0.8632246316203821
student3634 , student4587 ,   0.8449102153727025
student3634 , student4640 ,   0.8757828808040224
student3634 , student4644 ,   0.8085073683178821
student3634 , student4659 ,   0.8223827073781851
student3634 , student4682 ,   0.813342457009023
student3634 , student4780 ,   0.824333055930979
student3634 , student4814 ,   0.8117974803561255
student3634 , student4825 ,   0.846733717845587
student3634 , student4850 ,   0.8143956990848141
student3634 , student4982 ,   0.8034095382882069
student3634 , student5140 ,   0.8026624219733021
student3634 , student5162 ,   0.8181122366808904
student3634 , student5172 ,   0.808654366486033
student3634 , student5236 ,   0.8026624219733021
student3634 , student5261 ,   0.8208387748996755
student3634 , student5263 ,   0.801359734316255
student3634 , student5284 ,   0.8157365898723188
student3634 , student5298 ,   0.8526233107139523
student3634 , student5355 ,   0.8124029421295873
student3634 , student5378 ,   0.8180946418795306
student3634 , student5380 ,   0.8008849329393293
student3634 , student5412 ,   0.8026624219733021
student3634 , student5420 ,   0.8189192164428654
student3634 , student5435 ,   0.8392113968215924
student3634 , student5468 ,   0.82891320564243
student3634 , student5496 ,   0.8279521201165335
student3634 , student5533 ,   0.8293931290450485
student3634 , student5581 ,   0.8036102415807326
student3634 , student5624 ,   0.8404188933219887
student3634 , student5649 ,   0.8117974803561255
student3634 , student5659 ,   0.8058913400252615
student3634 , student5695 ,   0.8066145009570772
student3634 , student5789 ,   0.8085376944904713
student3634 , student5829 ,   0.8249760673503683
student3634 , student5867 ,   0.8647318334430958
student3634 , student5904 ,   0.8686804886303349
student3671 , student3678 ,   0.8142589587992597
student3671 , student3701 ,   0.8329210769529297
student3671 , student3717 ,   0.8875585832293071
student3671 , student3732 ,   0.8287703847856022
student3671 , student3756 ,   0.8345181796285841
student3671 , student3759 ,   0.8203153178866232
student3671 , student3856 ,   0.8658699330724317
student3671 , student3978 ,   0.8683466214233648
student3671 , student4016 ,   0.8232150576897383
student3671 , student4036 ,   0.8154373163564338
student3671 , student4100 ,   0.8658699330724317
student3671 , student4108 ,   0.871231163324696
student3671 , student4128 ,   0.8613036907663015
student3671 , student4150 ,   0.8086693409215228
student3671 , student4161 ,   0.8105217021609109
student3671 , student4273 ,   0.8036381943831369
student3671 , student4296 ,   0.8683534854934328
student3671 , student4322 ,   0.8150867872767978
student3671 , student4343 ,   0.8588653181642241
student3671 , student4415 ,   0.8537769582109211
student3671 , student4420 ,   0.8694230522300388
student3671 , student4425 ,   0.8558082319930167
student3671 , student4456 ,   0.8647441788325234
student3671 , student4473 ,   0.8527492300410472
student3671 , student4495 ,   0.8109613283335814
student3671 , student4554 ,   0.8579769557949463
student3671 , student4575 ,   0.8263569246227929
student3671 , student4587 ,   0.8018219259379882
student3671 , student4602 ,   0.8328562910793349
student3671 , student4614 ,   0.840542284273004
student3671 , student4644 ,   0.8107696661446062
student3671 , student4647 ,   0.8433902570766769
student3671 , student4659 ,   0.8550187933840622
student3671 , student4766 ,   0.8196820544394414
student3671 , student4770 ,   0.860837503496539
student3671 , student4780 ,   0.8692460714075974
student3671 , student4814 ,   0.8791703354942147
student3671 , student4825 ,   0.8395478480274128
student3671 , student4852 ,   0.8780545748465243
student3671 , student4860 ,   0.8581139845806257
student3671 , student4896 ,   0.8836781631436265
student3671 , student4959 ,   0.8433902570766769
student3671 , student4982 ,   0.8157197078908918
student3671 , student5122 ,   0.823176643345352
student3671 , student5140 ,   0.8809497167193701
student3671 , student5172 ,   0.8637423968507312
student3671 , student5222 ,   0.8486475240486073
student3671 , student5236 ,   0.8809497167193701
student3671 , student5261 ,   0.8030767083277366
student3671 , student5263 ,   0.8228899212034487
student3671 , student5298 ,   0.811053976389029
student3671 , student5304 ,   0.8378336263466944
student3671 , student5355 ,   0.808892501955865
student3671 , student5399 ,   0.8468560633423743
student3671 , student5412 ,   0.8799537598140657
student3671 , student5435 ,   0.8139138392222826
student3671 , student5496 ,   0.8535865400203322
student3671 , student5512 ,   0.8780545748465243
student3671 , student5529 ,   0.8516773792997544
student3671 , student5533 ,   0.8029545311574583
student3671 , student5581 ,   0.8349178711472073
student3671 , student5603 ,   0.8457449412590761
student3671 , student5612 ,   0.8306989157188391
student3671 , student5621 ,   0.8836781631436265
student3671 , student5624 ,   0.8423719168537551
student3671 , student5649 ,   0.8791703354942147
student3671 , student5659 ,   0.8696147624014269
student3671 , student5660 ,   0.8597309352859618
student3671 , student5789 ,   0.8647441788325234
student3671 , student5829 ,   0.8683466214233648
student3671 , student5830 ,   0.8084083262605898
student3671 , student5899 ,   0.878907242949198
student3671 , student5904 ,   0.8095578309807154
student3671 , student5939 ,   0.807853640338501
student3678 , student3701 ,   0.8144285443694155
student3678 , student3717 ,   0.8142589587992597
student3678 , student3732 ,   0.8158158879513424
student3678 , student3756 ,   0.8033981487699259
student3678 , student3759 ,   0.8411885533537545
student3678 , student3978 ,   0.8062983006647166
student3678 , student4036 ,   0.8208761062060203
student3678 , student4043 ,   0.820182424929721
student3678 , student4105 ,   0.8063994118032065
student3678 , student4108 ,   0.8112954240952139
student3678 , student4128 ,   0.8151876866684136
student3678 , student4161 ,   0.8143031450641038
student3678 , student4163 ,   0.8133299870563818
student3678 , student4195 ,   0.8133586963932031
student3678 , student4273 ,   0.8285605265897947
student3678 , student4296 ,   0.8145576583437668
student3678 , student4322 ,   0.8208966894123131
student3678 , student4377 ,   0.8114752225431003
student3678 , student4415 ,   0.8170341647657873
student3678 , student4420 ,   0.8281009331062152
student3678 , student4425 ,   0.807155665591195
student3678 , student4456 ,   0.8066213843662409
student3678 , student4469 ,   0.8075170154416076
student3678 , student4473 ,   0.8034247680195329
student3678 , student4554 ,   0.8109970238224108
student3678 , student4575 ,   0.8182734944898997
student3678 , student4587 ,   0.8103968940961966
student3678 , student4602 ,   0.8212209859605113
student3678 , student4614 ,   0.8257174920868706
student3678 , student4644 ,   0.8261069426154122
student3678 , student4659 ,   0.8224061443470163
student3678 , student4682 ,   0.8091602791184606
student3678 , student4770 ,   0.8371016844429575
student3678 , student4780 ,   0.8054679383593144
student3678 , student4814 ,   0.8085374388049662
student3678 , student4825 ,   0.8181475084683236
student3678 , student4850 ,   0.8088776951468831
student3678 , student4852 ,   0.8140595651504757
student3678 , student4860 ,   0.82522922428709
student3678 , student4896 ,   0.8098804038364955
student3678 , student5140 ,   0.8170169440895074
student3678 , student5162 ,   0.809892489940154
student3678 , student5172 ,   0.8060634187576684
student3678 , student5222 ,   0.8161848725360294
student3678 , student5226 ,   0.8118823672425325
student3678 , student5236 ,   0.8170169440895074
student3678 , student5261 ,   0.8360351810376943
student3678 , student5263 ,   0.8122204638002046
student3678 , student5298 ,   0.8063739005697796
student3678 , student5355 ,   0.8324220169171874
student3678 , student5403 ,   0.8351441611268112
student3678 , student5412 ,   0.8170169440895074
student3678 , student5435 ,   0.8217849601071777
student3678 , student5496 ,   0.8159896278959238
student3678 , student5512 ,   0.8140595651504757
student3678 , student5529 ,   0.8081280105229882
student3678 , student5533 ,   0.8103144105545218
student3678 , student5581 ,   0.8131508116726645
student3678 , student5603 ,   0.8119613367092925
student3678 , student5612 ,   0.8061749052443542
student3678 , student5621 ,   0.8098804038364955
student3678 , student5624 ,   0.8088765660088199
student3678 , student5649 ,   0.8085374388049662
student3678 , student5659 ,   0.8026992247162539
student3678 , student5660 ,   0.8222080532804136
student3678 , student5673 ,   0.8062922015129046
student3678 , student5789 ,   0.8066213843662409
student3678 , student5829 ,   0.8062983006647166
student3678 , student5830 ,   0.8139687566123235
student3678 , student5899 ,   0.8075704070339679
student3678 , student5939 ,   0.8058121409949598
student3701 , student3717 ,   0.8317117089283763
student3701 , student3732 ,   0.8200049903633443
student3701 , student3756 ,   0.8636958526412933
student3701 , student3759 ,   0.8219501729624983
student3701 , student3856 ,   0.8131015314257634
student3701 , student3978 ,   0.8448696357157106
student3701 , student4036 ,   0.8534187791648598
student3701 , student4082 ,   0.8176224088337835
student3701 , student4100 ,   0.8131015314257634
student3701 , student4105 ,   0.8300345122948243
student3701 , student4108 ,   0.8236609494148925
student3701 , student4124 ,   0.8094257192562719
student3701 , student4128 ,   0.832582169013161
student3701 , student4150 ,   0.8354956758558435
student3701 , student4161 ,   0.8569982845373828
student3701 , student4163 ,   0.8047547678402368
student3701 , student4192 ,   0.8020880490944944
student3701 , student4273 ,   0.8597425337669404
student3701 , student4296 ,   0.8695313766371984
student3701 , student4322 ,   0.8354249649577671
student3701 , student4343 ,   0.8333225244940216
student3701 , student4377 ,   0.8340844323897276
student3701 , student4415 ,   0.8414178779706883
student3701 , student4420 ,   0.8515327916165996
student3701 , student4425 ,   0.8550239620584527
student3701 , student4456 ,   0.845791106785416
student3701 , student4469 ,   0.8193188117798462
student3701 , student4473 ,   0.8491853905217169
student3701 , student4495 ,   0.8474037853748185
student3701 , student4554 ,   0.8125943734929183
student3701 , student4575 ,   0.816770264718833
student3701 , student4587 ,   0.8487747333308987
student3701 , student4602 ,   0.820220214812808
student3701 , student4614 ,   0.8335110988375604
student3701 , student4640 ,   0.8396508118328317
student3701 , student4644 ,   0.834449020961771
student3701 , student4647 ,   0.8023161018750182
student3701 , student4659 ,   0.8641708959543518
student3701 , student4682 ,   0.8224331673965906
student3701 , student4770 ,   0.8256092431310289
student3701 , student4780 ,   0.8439550477914525
student3701 , student4814 ,   0.8240320611119568
student3701 , student4825 ,   0.8624917368887735
student3701 , student4850 ,   0.817524624006956
student3701 , student4852 ,   0.8244708486135808
student3701 , student4860 ,   0.8254855569940661
student3701 , student4896 ,   0.8268895907177629
student3701 , student4959 ,   0.8035592484253424
student3701 , student4982 ,   0.8309384246526628
student3701 , student5122 ,   0.808376900496937
student3701 , student5140 ,   0.8325499652558654
student3701 , student5162 ,   0.846830671125489
student3701 , student5172 ,   0.820145030423666
student3701 , student5222 ,   0.826631669079264
student3701 , student5226 ,   0.8244268817548883
student3701 , student5236 ,   0.8313439258474123
student3701 , student5261 ,   0.8244482494080649
student3701 , student5263 ,   0.8054193238179743
student3701 , student5284 ,   0.8274195445755943
student3701 , student5298 ,   0.8589284249568903
student3701 , student5355 ,   0.8276358611618234
student3701 , student5378 ,   0.8258423616767285
student3701 , student5381 ,   0.8196162176626833
student3701 , student5403 ,   0.8175260026154163
student3701 , student5412 ,   0.8313439258474123
student3701 , student5420 ,   0.8178918745346935
student3701 , student5435 ,   0.8422204305560773
student3701 , student5468 ,   0.8080311934576497
student3701 , student5496 ,   0.8707986647141276
student3701 , student5512 ,   0.8244708486135808
student3701 , student5529 ,   0.8221419261578666
student3701 , student5533 ,   0.844794223376727
student3701 , student5581 ,   0.8413026424313153
student3701 , student5603 ,   0.8159909659584131
student3701 , student5612 ,   0.8358528046932802
student3701 , student5621 ,   0.8268895907177629
student3701 , student5624 ,   0.8745638039756688
student3701 , student5649 ,   0.8240320611119568
student3701 , student5659 ,   0.8163738211889744
student3701 , student5660 ,   0.8205079738351733
student3701 , student5695 ,   0.8089878545407752
student3701 , student5789 ,   0.845791106785416
student3701 , student5829 ,   0.8448696357157106
student3701 , student5867 ,   0.8410068891867243
student3701 , student5899 ,   0.8226463334071075
student3701 , student5904 ,   0.842515436708624
student3701 , student5939 ,   0.8411807427960294
student3715 , student4105 ,   0.8104979145860973
student3715 , student4495 ,   0.8147602715551953
student3715 , student4640 ,   0.8329061751854346
student3715 , student5263 ,   0.8010897802496957
student3715 , student5298 ,   0.8036253974730055
student3715 , student5468 ,   0.806228113305842
student3715 , student5867 ,   0.8256244923600845
student3715 , student5904 ,   0.8162979822688632
student3717 , student3732 ,   0.8287703847856022
student3717 , student3756 ,   0.8319907767432076
student3717 , student3759 ,   0.818346571849177
student3717 , student3856 ,   0.8678276110394502
student3717 , student3978 ,   0.865644888197497
student3717 , student4016 ,   0.8232150576897383
student3717 , student4036 ,   0.8165685052259101
student3717 , student4100 ,   0.8678276110394502
student3717 , student4108 ,   0.8702352064193914
student3717 , student4128 ,   0.8622804977981775
student3717 , student4150 ,   0.8074151713968607
student3717 , student4161 ,   0.8093905250231425
student3717 , student4273 ,   0.8036381943831369
student3717 , student4296 ,   0.8674318273862203
student3717 , student4322 ,   0.8161670300695631
student3717 , student4343 ,   0.8578667676211454
student3717 , student4415 ,   0.8537769582109211
student3717 , student4420 ,   0.8677154571981401
student3717 , student4425 ,   0.85477943043703
student3717 , student4456 ,   0.8657703142317515
student3717 , student4473 ,   0.8517571646567728
student3717 , student4495 ,   0.8109613283335814
student3717 , student4554 ,   0.8599384929648396
student3717 , student4575 ,   0.8263569246227929
student3717 , student4587 ,   0.8029563967143828
student3717 , student4602 ,   0.8340278722189752
student3717 , student4614 ,   0.8414424917513272
student3717 , student4644 ,   0.8107696661446062
student3717 , student4647 ,   0.8422615063210035
student3717 , student4659 ,   0.8538900365733136
student3717 , student4766 ,   0.8206719835175587
student3717 , student4770 ,   0.8617843149132319
student3717 , student4780 ,   0.8671023943318935
student3717 , student4814 ,   0.8778400298346329
student3717 , student4825 ,   0.8408020054419247
student3717 , student4852 ,   0.8789918444509195
student3717 , student4860 ,   0.8600632961033381
student3717 , student4896 ,   0.8823478574840447
student3717 , student4959 ,   0.8445190017772752
student3717 , student4982 ,   0.8146956433273222
student3717 , student5122 ,   0.823176643345352
student3717 , student5140 ,   0.8799537598140657
student3717 , student5172 ,   0.8626500613162569
student3717 , student5222 ,   0.8486475240486073
student3717 , student5236 ,   0.8799537598140657
student3717 , student5261 ,   0.8052724625364589
student3717 , student5263 ,   0.8228899212034487
student3717 , student5298 ,   0.811053976389029
student3717 , student5304 ,   0.836704875591021
student3717 , student5355 ,   0.808892501955865
student3717 , student5399 ,   0.8458264688178877
student3717 , student5412 ,   0.8819456736246745
student3717 , student5435 ,   0.8128721765292588
student3717 , student5496 ,   0.8535865400203322
student3717 , student5512 ,   0.8789918444509195
student3717 , student5529 ,   0.8516773792997544
student3717 , student5533 ,   0.8029545311574583
student3717 , student5581 ,   0.8349178711472073
student3717 , student5603 ,   0.8457449412590761
student3717 , student5612 ,   0.8306989157188391
student3717 , student5621 ,   0.8823478574840447
student3717 , student5624 ,   0.8423719168537551
student3717 , student5649 ,   0.8778400298346329
student3717 , student5659 ,   0.8714288212502166
student3717 , student5660 ,   0.8597309352859618
student3717 , student5789 ,   0.8657703142317515
student3717 , student5829 ,   0.865644888197497
student3717 , student5830 ,   0.8084083262605898
student3717 , student5899 ,   0.8775769372896162
student3717 , student5904 ,   0.8082554327834808
student3717 , student5939 ,   0.8067191756478659
student3732 , student3759 ,   0.8223353850448318
student3732 , student3856 ,   0.8146510374214915
student3732 , student3978 ,   0.8270549849809842
student3732 , student4036 ,   0.8284925055033219
student3732 , student4082 ,   0.8127771730230097
student3732 , student4100 ,   0.8146510374214915
student3732 , student4108 ,   0.8313104711269819
student3732 , student4128 ,   0.8351307926039216
student3732 , student4161 ,   0.8025926218631552
student3732 , student4163 ,   0.809388019771125
student3732 , student4273 ,   0.8147213003307423
student3732 , student4296 ,   0.8194381586239985
student3732 , student4322 ,   0.8143527889062487
student3732 , student4343 ,   0.8122118028777066
student3732 , student4415 ,   0.8319233235309383
student3732 , student4420 ,   0.8478911606310633
student3732 , student4425 ,   0.819033303921798
student3732 , student4456 ,   0.8219857088933401
student3732 , student4469 ,   0.8075133269578744
student3732 , student4473 ,   0.8149581256700977
student3732 , student4554 ,   0.8102888812033003
